id,name,analyst,current_url,final_url,status_code,verdict,why,rss_feeds,ical_feeds,jsonld_events,sec_cik,suggested_action
1083,EcoLab,Anais Ruz,https://investor.ecolab.com/events-and-presentations/default.aspx,https://investor.ecolab.com/events-and-presentations/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,0000031462,use-sec
58104,Ecopetrol,Martin Cofre,https://www.ecopetrol.com.co/wps/portal/Home/en/investors/information-for-shareholders/calendar,https://www.ecopetrol.com.co/wps/portal/Home/en/investors/information-for-shareholders/calendar,200,calendar-page,calendar/results keywords present,0,0,0,0001444406,use-sec
58111,Edenor,Tomas Pugin,https://ir.edenor.com/inversores/centro-de-inversores/reportes-de-resultados,https://www.edenor.com/inversores/es/informacion-financiera/reportes-de-resultados,200,non-ir-page,no IR/calendar signals,0,0,0,0001395213,use-sec
2534,Edgewell Personal Care,Oscar Carrasco,https://ir.edgewell.com/news-and-events/events?sc_lang=en,https://ir.edgewell.com/news-and-events/events?sc_lang=en,200,calendar-page,calendar/results keywords present,0,0,0,0001096752,use-sec
667,Eir,Daire Vint,https://www.eir.ie/investorrelations/dates/,https://www.eir.ie/investorrelations/dates/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
58158,El Puerto de Liverpool,Martin Cofre,https://www.elpuertodeliverpool.mx/en/comunicados.html,https://www.elpuertodeliverpool.mx/en/comunicados.html,0,fetch-error,Error: Page.goto: net::ERR_EMPTY_RESPONSE at https://www.elpuertodeliverpool.mx/en/comu,0,0,0,,replace-url
2429,Elanco Animal Health,Rodrigo Maass,https://investor.elanco.com/,,0,fetch-error,timeout,0,0,0,0001739104,use-sec
2409,Eldorado Gold,Anais Ruz,https://www.eldoradogold.com/investors/events-webcasts,https://www.eldoradogold.com/investors/events-webcasts,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
58232,Electrica Guacolda,Bastián Miranda Olivares,https://guacoldaenergia.cl/estados-financieros.html?utm_source=chatgpt.com,https://guacoldaenergia.cl/estados-financieros.html?utm_source=chatgpt.com,200,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
58166,Electronic Arts,Mati Ossandon,https://ir.ea.com/press-releases/default.aspx,https://ir.ea.com/press-releases/default.aspx,0,fetch-error,"TimeoutError: Page.goto: Timeout 20000ms exceeded.
Call log:
navigating to ""https://ir.ea.com/",0,0,0,,replace-url
58175,Elevance Health,Cata Rifo,https://ir.elevancehealth.com/events-and-presentations/,https://ir.elevancehealth.com/events-and-presentations/,200,calendar-page,calendar/results keywords present,0,0,0,0001156039,use-sec
58178,Eli Lilly,Vicente Sánchez,https://investor.lilly.com/webcasts-and-presentations,https://investor.lilly.com/webcasts-and-presentations,403,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
3135,Embecta,Mateo Castro,https://investors.embecta.com/news-events/news-releases,,0,fetch-error,timeout,0,0,0,0001872789,use-sec
2554,Emergent Biosolutions,Vicente Sánchez,https://investors.emergentbiosolutions.com/news-releases,https://investors.emergentbiosolutions.com/news-releases,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0001367644,use-sec
1466,Emeria (Foncia),Bryan McManus,https://emeriagroup.com/finance-dashboard/,https://emeriagroup.com/finance-dashboard/,200,non-ir-page,no IR/calendar signals,1,0,0,,use-rss
58208,Emirates Islamic Bank,Jack Liew,https://www.emiratesislamic.ae/en/financial-information,https://www.emiratesislamic.ae/en/financial-information,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
58210,Emirates NBD,Umairah Huda Binti Mohamad Asri,https://www.emiratesnbd.com/en/investor-relations?cache=clear,https://www.emiratesnbd.com/en/investor-relations?cache=clear,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
674,Empark,Bryan McManus,https://www.empark.com/en/investors/,https://www.empark.com/en/investors/,200,ir-page-no-calendar,IR content but no calendar keywords,2,0,0,,use-rss
58194,Empresa Brasileira de Aeronautica S.A. (Embraer),Ibrahim Dughman,https://ri.embraer.com.br/en/?_gl=1%2A1j04tau%2A_gcl_au%2AMTI1MTc4OTc3Ni4xNzUyODM3Nzgz,https://ri.embraer.com.br/en/?_gl=1%2A1j04tau%2A_gcl_au%2AMTI1MTc4OTc3Ni4xNzUyODM3Nzgz,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
58235,Empresa Nacional Del Petroleo,Martin Cofre,https://www.enap.cl/calendar,https://www.enap.cl/calendar,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
58240,Empresas Públicas de Medellín,Lucas Mateluna,https://www.epm.com.co/investors/financial-reporting/quaterly-results-presentations/,https://www.epm.com.co/investors/financial-reporting/quaterly-results-presentations/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
676,EnQuest,Peter Megarity,https://www.enquest.com/investors/corporate-governance/financial-calendar,https://www.enquest.com/investors/corporate-governance/financial-calendar,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
58249,Enbridge,Gisela Pollanco,https://www.enbridge.com/media-center/news/details?id=123870&lang=en,https://www.enbridge.com/media-center/news/details?id=123870&lang=en,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0000895728,use-sec
2427,Encompass Health,Agustin Maza,https://investor.encompasshealth.com/news/news-details/2026/Encompass-Health-announces-date-of-2025-fourth-quarter-earnings-call/default.aspx,https://investor.encompasshealth.com/news/news-details/2026/Encompass-Health-announces-date-of-2025-fourth-quarter-earnings-call/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,0000785161,use-sec
1681,Encore Capital Group,Martin Cofre,https://www.encorecapital.com/financial-press-releases/,https://www.encorecapital.com/financial-press-releases,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0001084961,use-sec
1130,Enel,Neil McShane,https://www.enel.com/media/explore/search-press-releases/press/2025/12/2026-calendar-of-corporate-events-,https://www.enel.com/media/explore/search-press-releases/press/2025/12/2026-calendar-of-corporate-events-,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
58279,Enel Americas,Arturo Miquel,https://www.enelamericas.com/en/investors/calendar.html,https://www.enelamericas.com/en/investors/calendar.html,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
3384,Enerflex,Maria Luisa Torres,https://www.enerflex.com/investors/presentations-events-webcasts/#,https://www.enerflex.com/investors/presentations-events-webcasts/,200,ir-page-no-calendar,IR content but no calendar keywords,2,0,1,0001904856,use-sec
2963,Energean,Muhammad Azrul Mokhtar,https://www.energean.com/investors/calendar/,https://www.energean.com/investors/calendar/,403,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
1244,Energizer,Clemente Masferrer,https://investors.energizerholdings.com/news-releases,https://investors.energizerholdings.com/news-releases,200,ir-page-no-calendar,IR content but no calendar keywords,3,0,0,0001632790,use-sec
1204,Energo-Pro,Umairah Huda Binti Mohamad Asri,https://www.energo-pro.com/en/for-investors,http://www.energo-pro.com/en/for-investors/login,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
58269,Energuate Trust,Lucas Mateluna,https://energuate-ir.com/financials/quarterly-results/default.aspx,https://energuate-ir.com/financials/quarterly-results/default.aspx,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
58271,Energy Dev Oman,Muhammad Azrul Mokhtar,https://edoman.om/investor-relations/,https://edoman.om/investor-relations/,200,ir-page-no-calendar,IR content but no calendar keywords,2,0,0,,use-rss
58277,Energy Transfer,Matias Fauré,https://ir.energytransfer.com/news-releases/news-release-details/energy-transfer-announces-fourth-quarter-and-full-year-2025,https://ir.energytransfer.com/news-releases/news-release-details/energy-transfer-announces-fourth-quarter-and-full-year-2025,403,thin-body,only 307 chars of visible text,0,0,0,,js-render-required
2393,Enerpac Tool Group,Arturo Miquel,https://ir.enerpactoolgroup.com/overview/default.aspx,https://ir.enerpactoolgroup.com/overview/default.aspx,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0000006955,use-sec
58282,Enfragen,Rodrigo Maass,https://enfragen.com/login/,https://enfragen.com/login/,200,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
1858,Engineering Group,Daire Vint,https://www.eng.it/en/investor-relations/guest,https://www.eng.it/en/investor-relations/guest,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
58287,Eni,Michael Clark,https://www.eni.com/en-IT/investors/financial-calendar.html,https://www.eni.com/en-IT/investors/financial-calendar.html,200,calendar-page,calendar/results keywords present,0,0,0,0001002242,use-sec
2389,Enova International,Lucas Mateluna,https://ir.enova.com/presentations-events#future:2025:2,https://ir.enova.com/presentations-events,200,calendar-page,calendar/results keywords present,1,0,0,0001529864,use-sec
866,Entain,Bryan McManus,https://www.entaingroup.com/investor-relations/financial-calendar-events/,https://www.entaingroup.com/investor-relations/financial-calendar-events/,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
58296,Entergy,Martin Cofre,https://investors.entergy.com/investors/events-and-presentations/default.aspx,https://investors.entergy.com/investors/events-and-presentations/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
58298,Enterprise Products,Ibrahim Dughman,https://ir.enterpriseproducts.com/presentations,https://ir.enterpriseproducts.com/presentations,403,thin-body,only 232 chars of visible text,0,0,0,,js-render-required
2097,Enviri,Oscar Carrasco,https://investors.enviri.com/events-calendar,,0,fetch-error,timeout,0,0,0,0002104052,use-sec
58305,Eog Resources,Bastián Miranda Olivares,https://investors.eogresources.com/,https://investors.eogresources.com/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0000821189,use-sec
1190,Equinix,Agustin Maza,https://investor.equinix.com/news-events/press-releases,https://investor.equinix.com/news-events/press-releases,200,ir-page-no-calendar,IR content but no calendar keywords,1,0,0,0001101239,use-sec
58324,Equitable Financial,Vicente Sánchez,https://ir.equitableholdings.com/news-and-events/events-and-presentations/default.aspx,https://ir.equitableholdings.com/news-and-events/events-and-presentations/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
58338,Erste Group,Liviyan Raj Kovindasamy,https://www.erstegroup.com/en/investors/reports/financial-reports,https://www.erstegroup.com/en/investors/reports/financial-reports,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
58359,Essential Utilities,Mati Ossandon,https://www.essential.co/events-and-presentations/events-calendar,,0,fetch-error,timeout,0,0,0,0000078128,use-sec
1754,Eurofins Scientific,Joss Smyth,https://www.eurofins.com/investors/corporate-timetable/,https://www.eurofins.com/en/corporate-sustainability/governance/,200,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
58390,Eurogrid,Ross Murray,https://www.eurogrid.com/en-us/Investor-Relations/Financial-Calendar,https://www.eurogrid.com/en-us/Investor-Relations/Financial-Calendar,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
681,Europcar,Joss Smyth,https://europcar-mobility-group.com/press-releases,https://www.europcar-mobility-group.com/press-releases/,200,non-ir-page,no IR/calendar signals,1,0,0,,use-rss
58137,European Financial Stability Facility,Mateshvaran Prabakaran,https://www.esm.europa.eu/publications,https://www.esm.europa.eu/publications,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
58147,European Investment Bank,Muhammad Armand,https://www.eib.org/en/events/index?sortColumn=relevant&sortDir=desc&pageNumber=0&itemPerPage=25&pageable=true&la=EN&deLa=EN&pastEvent=true&orPastEvent=true&orYearTo=true&orYearFrom=true&orRegions=true&orSubjects=true&orTags=true,https://www.eib.org/en/events/index?sortColumn=relevant&sortDir=desc&pageNumber=0&itemPerPage=25&pageable=true&la=EN&deLa=EN&pastEvent=true&orPastEvent=true&orYearTo=true&orYearFrom=true&orRegions=true&orSubjects=true&orTags=true,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,1,,use-jsonld
58350,European Stability Mechanism,Kavithaasree Singaveloo,https://www.esm.europa.eu/newsroom,https://www.esm.europa.eu/newsroom,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
68055,European Union,Muhammad Azib Bin Ahmad,https://european-union.europa.eu/news-and-events/events_en,https://european-union.europa.eu/news-and-events/events_en,200,non-ir-page,no IR/calendar signals,0,0,2,,use-jsonld
12700,Eutelsat,Michael Clark,https://www.eutelsat.com/en/investors/financial-calendar.html,https://www.eutelsat.com/investors/financial-calendar,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
2543,Everforth,Agustin Maza,https://investors.asgn.com/events-and-presentations/events-calendar/default.aspx,https://investors.everforth.com/overview/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,0000890564,use-sec
2987,Evoke (888),Joss Smyth,https://www.evokeplc.com/investors/shareholder-information/financial-calendar/,https://www.evokeplc.com/investors/shareholder-information/financial-calendar/,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
5232,Evri,Neil McShane,https://www.evri.com/investor-relations,https://www.evri.com/investor-relations,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
60098,Export–Import Bank of Korea,Mark Joseph,https://www.koreaexim.go.kr/site/main/index2,https://www.koreaexim.go.kr/site/main/index2,0,fetch-error,Error: Page.goto: net::ERR_EMPTY_RESPONSE at https://www.koreaexim.go.kr/site/main/inde,0,0,0,,replace-url
974,FNAC Darty,Joss Smyth,https://www.fnacdarty.com/en/newsroom/agenda/?category_name=finance-en,https://www.fnacdarty.com/en/newsroom/agenda/?category_name=finance-en,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
58730,FS Bioenergia,Ignacio Zamorano,https://www.fs.agr.br/en/investors/,https://www.fs.agr.br/en/investors/,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
3154,Fabbrica Italiana Sintetici (FIS),Christina Rankin,https://fisvi.com/investors/,https://fisvi.com/investors/,200,ir-page-no-calendar,IR content but no calendar keywords,2,0,0,,use-rss
